UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
86118,12/19/2016 12:00:00 AM,23:55:18,1.22,47,30.54,84,183.89,9.0,24720,64080
18,12/20/2016 12:00:00 AM,00:00:18,1.23,47,30.54,84,186.74,7.87,24720,64080
320,12/20/2016 12:00:00 AM,00:05:20,1.21,47,30.54,83,188.6,6.75,24720,64080
622,12/20/2016 12:00:00 AM,00:10:22,1.24,47,30.53,83,178.98,6.75,24720,64080
917,12/20/2016 12:00:00 AM,00:15:17,1.24,47,30.53,83,193.35,7.87,24720,64080
1236,12/20/2016 12:00:00 AM,00:20:36,1.23,47,30.53,83,187.8,7.87,24720,64080
1547,12/20/2016 12:00:00 AM,00:25:47,1.22,47,30.53,83,158.65,6.75,24720,64080
1834,12/20/2016 12:00:00 AM,00:30:34,1.23,47,30.53,82,164.91,7.87,24720,64080
2117,12/20/2016 12:00:00 AM,00:35:17,1.25,47,30.53,82,161.13,7.87,24720,64080
2418,12/20/2016 12:00:00 AM,00:40:18,1.25,47,30.53,82,166.15,9.0,24720,64080
2717,12/20/2016 12:00:00 AM,00:45:17,1.22,47,30.53,81,151.23,6.75,24720,64080
3018,12/20/2016 12:00:00 AM,00:50:18,1.25,47,30.53,82,179.05,6.75,24720,64080
3318,12/20/2016 12:00:00 AM,00:55:18,1.23,47,30.53,82,165.07,9.0,24720,64080
3620,12/20/2016 12:00:00 AM,01:00:20,1.25,47,30.52,82,161.48,5.62,24720,64080
3917,12/20/2016 12:00:00 AM,01:05:17,1.21,47,30.52,83,151.49,9.0,24720,64080
4217,12/20/2016 12:00:00 AM,01:10:17,1.22,47,30.52,83,176.56,6.75,24720,64080
4517,12/20/2016 12:00:00 AM,01:15:17,1.26,47,30.52,82,176.68,7.87,24720,64080
4819,12/20/2016 12:00:00 AM,01:20:19,1.22,47,30.52,82,179.01,7.87,24720,64080
5119,12/20/2016 12:00:00 AM,01:25:19,1.22,47,30.52,82,157.03,7.87,24720,64080
5417,12/20/2016 12:00:00 AM,01:30:17,1.2,47,30.52,82,157.11,7.87,24720,64080
5732,12/20/2016 12:00:00 AM,01:35:32,1.23,47,30.52,82,182.63,10.12,24720,64080
6018,12/20/2016 12:00:00 AM,01:40:18,1.22,47,30.52,82,171.05,9.0,24720,64080
6330,12/20/2016 12:00:00 AM,01:45:30,1.22,47,30.51,82,183.26,6.75,24720,64080
6618,12/20/2016 12:00:00 AM,01:50:18,1.25,47,30.51,82,185.83,6.75,24720,64080
6926,12/20/2016 12:00:00 AM,01:55:26,1.23,47,30.51,82,180.19,9.0,24720,64080
7217,12/20/2016 12:00:00 AM,02:00:17,1.23,47,30.51,82,186.92,6.75,24720,64080
7525,12/20/2016 12:00:00 AM,02:05:25,1.23,46,30.51,82,165.39,7.87,24720,64080
7820,12/20/2016 12:00:00 AM,02:10:20,1.24,47,30.51,82,164.22,7.87,24720,64080
8117,12/20/2016 12:00:00 AM,02:15:17,1.26,47,30.51,81,171.54,7.87,24720,64080
8419,12/20/2016 12:00:00 AM,02:20:19,1.25,47,30.51,81,191.08,7.87,24720,64080
8718,12/20/2016 12:00:00 AM,02:25:18,1.25,47,30.51,81,171.41,7.87,24720,64080
9020,12/20/2016 12:00:00 AM,02:30:20,1.23,47,30.5,80,162.74,6.75,24720,64080
9317,12/20/2016 12:00:00 AM,02:35:17,1.25,47,30.5,81,156.64,9.0,24720,64080
9618,12/20/2016 12:00:00 AM,02:40:18,1.24,47,30.5,80,180.15,7.87,24720,64080
9920,12/20/2016 12:00:00 AM,02:45:20,1.25,47,30.51,81,166.6,7.87,24720,64080
10218,12/20/2016 12:00:00 AM,02:50:18,1.22,47,30.5,81,148.58,7.87,24720,64080
10541,12/20/2016 12:00:00 AM,02:55:41,1.25,47,30.51,79,185.9,7.87,24720,64080
10820,12/20/2016 12:00:00 AM,03:00:20,1.24,47,30.5,78,173.64,9.0,24720,64080
11137,12/20/2016 12:00:00 AM,03:05:37,1.26,47,30.51,78,190.68,6.75,24720,64080
11418,12/20/2016 12:00:00 AM,03:10:18,1.25,47,30.5,78,169.17,7.87,24720,64080
11737,12/20/2016 12:00:00 AM,03:15:37,1.24,47,30.5,78,180.21,5.62,24720,64080
12019,12/20/2016 12:00:00 AM,03:20:19,1.22,47,30.5,78,162.68,7.87,24720,64080
12320,12/20/2016 12:00:00 AM,03:25:20,1.23,46,30.5,80,158.92,5.62,24720,64080
12617,12/20/2016 12:00:00 AM,03:30:17,1.22,46,30.5,78,154.99,10.12,24720,64080
12936,12/20/2016 12:00:00 AM,03:35:36,1.23,46,30.5,78,163.58,6.75,24720,64080
13218,12/20/2016 12:00:00 AM,03:40:18,1.23,46,30.5,77,156.32,9.0,24720,64080
13536,12/20/2016 12:00:00 AM,03:45:36,1.22,46,30.5,76,167.99,5.62,24720,64080
13818,12/20/2016 12:00:00 AM,03:50:18,1.23,46,30.5,75,155.32,9.0,24720,64080
14134,12/20/2016 12:00:00 AM,03:55:34,1.23,46,30.5,76,179.83,7.87,24720,64080
14417,12/20/2016 12:00:00 AM,04:00:17,1.21,46,30.5,77,159.59,11.25,24720,64080
14718,12/20/2016 12:00:00 AM,04:05:18,1.23,46,30.5,75,172.26,6.75,24720,64080
15042,12/20/2016 12:00:00 AM,04:10:42,1.23,46,30.5,73,150.1,9.0,24720,64080
15318,12/20/2016 12:00:00 AM,04:15:18,1.23,46,30.5,72,145.53,7.87,24720,64080
15617,12/20/2016 12:00:00 AM,04:20:17,1.2,46,30.51,73,160.02,9.0,24720,64080
15917,12/20/2016 12:00:00 AM,04:25:17,1.25,46,30.51,73,154.39,6.75,24720,64080
16218,12/20/2016 12:00:00 AM,04:30:18,1.22,46,30.51,74,185.78,7.87,24720,64080
16519,12/20/2016 12:00:00 AM,04:35:19,1.23,45,30.51,73,165.45,7.87,24720,64080
16818,12/20/2016 12:00:00 AM,04:40:18,1.22,45,30.51,73,157.77,9.0,24720,64080
17117,12/20/2016 12:00:00 AM,04:45:17,1.25,46,30.51,71,169.39,9.0,24720,64080
17417,12/20/2016 12:00:00 AM,04:50:17,1.24,46,30.51,71,170.97,6.75,24720,64080
17717,12/20/2016 12:00:00 AM,04:55:17,1.23,46,30.51,69,148.44,9.0,24720,64080
18018,12/20/2016 12:00:00 AM,05:00:18,1.22,46,30.51,70,170.41,9.0,24720,64080
18318,12/20/2016 12:00:00 AM,05:05:18,1.26,46,30.51,69,170.91,7.87,24720,64080
18617,12/20/2016 12:00:00 AM,05:10:17,1.26,46,30.51,69,177.24,9.0,24720,64080
18917,12/20/2016 12:00:00 AM,05:15:17,1.24,45,30.51,70,168.36,7.87,24720,64080
19218,12/20/2016 12:00:00 AM,05:20:18,1.2,45,30.51,70,147.68,10.12,24720,64080
19517,12/20/2016 12:00:00 AM,05:25:17,1.23,45,30.51,69,169.85,7.87,24720,64080
19817,12/20/2016 12:00:00 AM,05:30:17,1.25,45,30.51,69,166.51,7.87,24720,64080
20118,12/20/2016 12:00:00 AM,05:35:18,1.22,45,30.51,70,174.84,7.87,24720,64080
20430,12/20/2016 12:00:00 AM,05:40:30,1.24,45,30.52,71,145.0,10.12,24720,64080
20718,12/20/2016 12:00:00 AM,05:45:18,1.25,45,30.52,70,169.89,9.0,24720,64080
21024,12/20/2016 12:00:00 AM,05:50:24,1.24,45,30.52,71,183.57,9.0,24720,64080
21317,12/20/2016 12:00:00 AM,05:55:17,1.19,45,30.52,72,176.68,6.75,24720,64080
21617,12/20/2016 12:00:00 AM,06:00:17,1.27,44,30.52,73,171.83,6.75,24720,64080
21917,12/20/2016 12:00:00 AM,06:05:17,1.22,44,30.52,73,159.18,7.87,24720,64080
22218,12/20/2016 12:00:00 AM,06:10:18,1.22,44,30.52,73,177.85,7.87,24720,64080
22517,12/20/2016 12:00:00 AM,06:15:17,1.22,44,30.52,74,135.78,7.87,24720,64080
22818,12/20/2016 12:00:00 AM,06:20:18,1.24,44,30.52,74,146.73,9.0,24720,64080
23117,12/20/2016 12:00:00 AM,06:25:17,1.24,44,30.52,76,158.55,5.62,24720,64080
23417,12/20/2016 12:00:00 AM,06:30:17,1.22,44,30.52,77,178.65,7.87,24720,64080
23718,12/20/2016 12:00:00 AM,06:35:18,1.24,44,30.52,78,185.01,6.75,24720,64080
24017,12/20/2016 12:00:00 AM,06:40:17,4.84,44,30.52,79,162.45,6.75,24720,64080
24320,12/20/2016 12:00:00 AM,06:45:20,10.93,44,30.53,79,181.57,5.62,24720,64080
24618,12/20/2016 12:00:00 AM,06:50:18,15.75,44,30.53,80,180.55,9.0,24720,64080
24918,12/20/2016 12:00:00 AM,06:55:18,20.13,44,30.53,80,192.77,5.62,24720,64080
25217,12/20/2016 12:00:00 AM,07:00:17,21.38,44,30.53,80,175.14,5.62,24720,64080
25520,12/20/2016 12:00:00 AM,07:05:20,24.86,44,30.53,79,163.34,4.5,24720,64080
25829,12/20/2016 12:00:00 AM,07:10:29,30.66,44,30.53,79,184.61,6.75,24720,64080
26117,12/20/2016 12:00:00 AM,07:15:17,36.51,45,30.53,79,174.47,5.62,24720,64080
26437,12/20/2016 12:00:00 AM,07:20:37,42.58,45,30.53,78,172.18,6.75,24720,64080
26717,12/20/2016 12:00:00 AM,07:25:17,47.08,45,30.53,78,181.82,6.75,24720,64080
27020,12/20/2016 12:00:00 AM,07:30:20,50.37,45,30.53,78,173.35,6.75,24720,64080
27329,12/20/2016 12:00:00 AM,07:35:29,56.25,46,30.53,78,163.88,7.87,24720,64080
27617,12/20/2016 12:00:00 AM,07:40:17,63.34,46,30.53,77,156.88,7.87,24720,64080
27918,12/20/2016 12:00:00 AM,07:45:18,71.19,47,30.54,77,139.63,9.0,24720,64080
28217,12/20/2016 12:00:00 AM,07:50:17,78.22,47,30.54,76,144.77,9.0,24720,64080
28519,12/20/2016 12:00:00 AM,07:55:19,83.53,48,30.54,75,142.19,7.87,24720,64080
28818,12/20/2016 12:00:00 AM,08:00:18,175.07,48,30.54,75,166.6,10.12,24720,64080
29118,12/20/2016 12:00:00 AM,08:05:18,290.88,49,30.54,75,158.83,4.5,24720,64080
29418,12/20/2016 12:00:00 AM,08:10:18,275.29,50,30.54,74,171.18,6.75,24720,64080
29718,12/20/2016 12:00:00 AM,08:15:18,310.05,51,30.54,72,147.08,7.87,24720,64080
30018,12/20/2016 12:00:00 AM,08:20:18,323.79,51,30.54,72,143.61,5.62,24720,64080
30318,12/20/2016 12:00:00 AM,08:25:18,355.34,52,30.54,70,134.62,1.12,24720,64080
30618,12/20/2016 12:00:00 AM,08:30:18,402.98,53,30.54,68,143.9,4.5,24720,64080
30918,12/20/2016 12:00:00 AM,08:35:18,432.32,54,30.54,66,121.01,7.87,24720,64080
31218,12/20/2016 12:00:00 AM,08:40:18,423.23,55,30.55,66,136.56,6.75,24720,64080
31518,12/20/2016 12:00:00 AM,08:45:18,435.05,56,30.55,65,105.72,1.12,24720,64080
31817,12/20/2016 12:00:00 AM,08:50:17,478.55,56,30.55,65,81.62,6.75,24720,64080
32118,12/20/2016 12:00:00 AM,08:55:18,481.99,56,30.55,66,84.31,4.5,24720,64080
32418,12/20/2016 12:00:00 AM,09:00:18,435.41,56,30.55,66,62.48,4.5,24720,64080
32718,12/20/2016 12:00:00 AM,09:05:18,498.72,56,30.55,64,128.07,3.37,24720,64080
33018,12/20/2016 12:00:00 AM,09:10:18,509.21,56,30.56,62,78.56,3.37,24720,64080
33318,12/20/2016 12:00:00 AM,09:15:18,535.98,56,30.55,62,189.43,4.5,24720,64080
33621,12/20/2016 12:00:00 AM,09:20:21,540.28,56,30.56,62,114.74,6.75,24720,64080
33938,12/20/2016 12:00:00 AM,09:25:38,558.29,57,30.56,64,35.36,5.62,24720,64080
34217,12/20/2016 12:00:00 AM,09:30:17,568.56,56,30.56,64,137.33,5.62,24720,64080
34534,12/20/2016 12:00:00 AM,09:35:34,441.41,56,30.56,65,141.6,4.5,24720,64080
34819,12/20/2016 12:00:00 AM,09:40:19,541.83,56,30.56,65,59.09,5.62,24720,64080
35137,12/20/2016 12:00:00 AM,09:45:37,416.92,56,30.56,66,145.19,5.62,24720,64080
35417,12/20/2016 12:00:00 AM,09:50:17,484.08,56,30.56,66,115.52,5.62,24720,64080
35734,12/20/2016 12:00:00 AM,09:55:34,644.4,56,30.56,67,192.24,2.25,24720,64080
36021,12/20/2016 12:00:00 AM,10:00:21,659.87,56,30.56,66,120.97,7.87,24720,64080
36333,12/20/2016 12:00:00 AM,10:05:33,672.5,57,30.56,66,139.0,3.37,24720,64080
36617,12/20/2016 12:00:00 AM,10:10:17,683.02,57,30.56,66,40.54,12.37,24720,64080
36918,12/20/2016 12:00:00 AM,10:15:18,692.49,57,30.56,66,86.29,7.87,24720,64080
37218,12/20/2016 12:00:00 AM,10:20:18,703.72,57,30.56,65,122.92,6.75,24720,64080
37518,12/20/2016 12:00:00 AM,10:25:18,713.62,57,30.56,67,78.39,4.5,24720,64080
37817,12/20/2016 12:00:00 AM,10:30:17,721.25,57,30.55,66,10.04,9.0,24720,64080
38133,12/20/2016 12:00:00 AM,10:35:33,731.67,57,30.56,67,62.41,4.5,24720,64080
38419,12/20/2016 12:00:00 AM,10:40:19,745.13,57,30.55,67,37.56,2.25,24720,64080
38718,12/20/2016 12:00:00 AM,10:45:18,760.97,57,30.55,67,343.68,1.12,24720,64080
39021,12/20/2016 12:00:00 AM,10:50:21,774.69,57,30.55,67,92.83,6.75,24720,64080
39320,12/20/2016 12:00:00 AM,10:55:20,760.37,57,30.55,67,357.15,9.0,24720,64080
39619,12/20/2016 12:00:00 AM,11:00:19,731.23,57,30.55,66,101.82,6.75,24720,64080
39921,12/20/2016 12:00:00 AM,11:05:21,761.21,57,30.54,68,338.13,5.62,24720,64080
40217,12/20/2016 12:00:00 AM,11:10:17,727.58,57,30.54,66,88.8,2.25,24720,64080
40518,12/20/2016 12:00:00 AM,11:15:18,748.78,57,30.54,66,108.51,3.37,24720,64080
40820,12/20/2016 12:00:00 AM,11:20:20,725.97,57,30.54,65,128.65,3.37,24720,64080
41146,12/20/2016 12:00:00 AM,11:25:46,789.21,57,30.54,67,19.1,9.0,24720,64080
41417,12/20/2016 12:00:00 AM,11:30:17,795.11,57,30.54,67,97.87,4.5,24720,64080
41718,12/20/2016 12:00:00 AM,11:35:18,777.47,57,30.54,66,53.09,4.5,24720,64080
42018,12/20/2016 12:00:00 AM,11:40:18,750.01,58,30.54,65,74.96,5.62,24720,64080
42317,12/20/2016 12:00:00 AM,11:45:17,802.55,58,30.53,65,80.82,5.62,24720,64080
42618,12/20/2016 12:00:00 AM,11:50:18,828.68,58,30.53,66,58.78,6.75,24720,64080
42937,12/20/2016 12:00:00 AM,11:55:37,810.67,58,30.53,66,104.06,6.75,24720,64080
43218,12/20/2016 12:00:00 AM,12:00:18,810.26,58,30.53,66,57.71,3.37,24720,64080
43518,12/20/2016 12:00:00 AM,12:05:18,803.89,58,30.53,67,64.56,15.75,24720,64080
43817,12/20/2016 12:00:00 AM,12:10:17,810.23,58,30.52,66,334.72,5.62,24720,64080
44118,12/20/2016 12:00:00 AM,12:15:18,826.58,58,30.52,66,59.1,5.62,24720,64080
44420,12/20/2016 12:00:00 AM,12:20:20,827.42,58,30.52,66,44.82,6.75,24720,64080
44718,12/20/2016 12:00:00 AM,12:25:18,830.05,58,30.52,66,122.04,7.87,24720,64080
45017,12/20/2016 12:00:00 AM,12:30:17,816.7,58,30.52,67,118.57,7.87,24720,64080
45317,12/20/2016 12:00:00 AM,12:35:17,804.42,58,30.51,66,57.01,5.62,24720,64080
45618,12/20/2016 12:00:00 AM,12:40:18,781.96,58,30.51,66,78.97,10.12,24720,64080
45919,12/20/2016 12:00:00 AM,12:45:19,785.74,58,30.51,66,19.46,5.62,24720,64080
46217,12/20/2016 12:00:00 AM,12:50:17,760.2,58,30.51,68,19.34,7.87,24720,64080
46517,12/20/2016 12:00:00 AM,12:55:17,729.65,58,30.51,67,41.52,9.0,24720,64080
46817,12/20/2016 12:00:00 AM,13:00:17,722.03,58,30.5,68,103.7,5.62,24720,64080
47118,12/20/2016 12:00:00 AM,13:05:18,670.42,58,30.5,67,23.85,7.87,24720,64080
47418,12/20/2016 12:00:00 AM,13:10:18,656.68,58,30.5,67,116.21,2.25,24720,64080
47717,12/20/2016 12:00:00 AM,13:15:17,676.07,58,30.5,66,48.2,5.62,24720,64080
48017,12/20/2016 12:00:00 AM,13:20:17,665.42,57,30.5,67,38.48,4.5,24720,64080
48317,12/20/2016 12:00:00 AM,13:25:17,638.59,58,30.5,67,67.76,6.75,24720,64080
48619,12/20/2016 12:00:00 AM,13:30:19,676.68,58,30.49,68,9.58,5.62,24720,64080
48920,12/20/2016 12:00:00 AM,13:35:20,623.15,58,30.49,67,41.34,6.75,24720,64080
49218,12/20/2016 12:00:00 AM,13:40:18,597.73,58,30.49,66,90.54,10.12,24720,64080
49517,12/20/2016 12:00:00 AM,13:45:17,610.19,57,30.49,68,63.55,4.5,24720,64080
49818,12/20/2016 12:00:00 AM,13:50:18,623.65,57,30.49,68,4.2,5.62,24720,64080
50118,12/20/2016 12:00:00 AM,13:55:18,733.36,57,30.49,67,67.22,9.0,24720,64080
50421,12/20/2016 12:00:00 AM,14:00:21,710.24,57,30.49,68,16.54,5.62,24720,64080
50722,12/20/2016 12:00:00 AM,14:05:22,754.48,58,30.49,67,103.65,2.25,24720,64080
51017,12/20/2016 12:00:00 AM,14:10:17,702.84,58,30.49,67,93.03,4.5,24720,64080
51318,12/20/2016 12:00:00 AM,14:15:18,689.42,58,30.49,67,71.14,4.5,24720,64080
51617,12/20/2016 12:00:00 AM,14:20:17,677.62,58,30.48,66,133.27,4.5,24720,64080
51922,12/20/2016 12:00:00 AM,14:25:22,620.74,58,30.48,66,86.94,9.0,24720,64080
52218,12/20/2016 12:00:00 AM,14:30:18,654.16,57,30.48,65,55.96,7.87,24720,64080
52517,12/20/2016 12:00:00 AM,14:35:17,674.46,57,30.48,66,319.4,5.62,24720,64080
52818,12/20/2016 12:00:00 AM,14:40:18,645.8,57,30.48,63,4.08,3.37,24720,64080
53118,12/20/2016 12:00:00 AM,14:45:18,658.42,58,30.48,62,36.24,5.62,24720,64080
53417,12/20/2016 12:00:00 AM,14:50:17,630.29,58,30.48,61,41.77,5.62,24720,64080
53717,12/20/2016 12:00:00 AM,14:55:17,592.56,58,30.48,60,85.33,7.87,24720,64080
54018,12/20/2016 12:00:00 AM,15:00:18,545.69,58,30.48,59,14.12,5.62,24720,64080
54318,12/20/2016 12:00:00 AM,15:05:18,501.46,57,30.48,60,90.43,4.5,24720,64080
54625,12/20/2016 12:00:00 AM,15:10:25,534.36,57,30.48,58,10.57,0.0,24720,64080
54920,12/20/2016 12:00:00 AM,15:15:20,462.24,57,30.48,60,82.02,6.75,24720,64080
55225,12/20/2016 12:00:00 AM,15:20:25,564.01,57,30.48,59,46.79,5.62,24720,64080
55519,12/20/2016 12:00:00 AM,15:25:19,512.59,57,30.48,60,93.21,5.62,24720,64080
55817,12/20/2016 12:00:00 AM,15:30:17,456.42,57,30.48,59,75.28,9.0,24720,64080
56117,12/20/2016 12:00:00 AM,15:35:17,427.94,57,30.48,60,19.79,4.5,24720,64080
56417,12/20/2016 12:00:00 AM,15:40:17,410.92,56,30.48,60,97.03,3.37,24720,64080
56721,12/20/2016 12:00:00 AM,15:45:21,394.02,56,30.48,61,46.6,3.37,24720,64080
57022,12/20/2016 12:00:00 AM,15:50:22,391.23,56,30.48,62,45.71,2.25,24720,64080
57318,12/20/2016 12:00:00 AM,15:55:18,379.98,56,30.48,61,62.87,7.87,24720,64080
57618,12/20/2016 12:00:00 AM,16:00:18,362.72,56,30.48,60,112.97,7.87,24720,64080
57918,12/20/2016 12:00:00 AM,16:05:18,345.07,56,30.48,61,46.95,5.62,24720,64080
58217,12/20/2016 12:00:00 AM,16:10:17,342.96,56,30.48,61,33.74,6.75,24720,64080
58518,12/20/2016 12:00:00 AM,16:15:18,326.72,56,30.48,60,80.24,7.87,24720,64080
58821,12/20/2016 12:00:00 AM,16:20:21,306.14,55,30.48,61,89.45,4.5,24720,64080
59134,12/20/2016 12:00:00 AM,16:25:34,280.68,55,30.48,60,124.8,5.62,24720,64080
59427,12/20/2016 12:00:00 AM,16:30:27,259.68,55,30.48,60,80.89,4.5,24720,64080
59717,12/20/2016 12:00:00 AM,16:35:17,238.35,56,30.48,61,112.9,2.25,24720,64080
60024,12/20/2016 12:00:00 AM,16:40:24,210.41,55,30.48,61,145.98,9.0,24720,64080
60321,12/20/2016 12:00:00 AM,16:45:21,188.79,55,30.48,62,160.55,2.25,24720,64080
60620,12/20/2016 12:00:00 AM,16:50:20,162.44,55,30.48,62,108.19,3.37,24720,64080
60918,12/20/2016 12:00:00 AM,16:55:18,141.45,55,30.48,63,89.49,5.62,24720,64080
61218,12/20/2016 12:00:00 AM,17:00:18,118.92,54,30.48,63,126.94,9.0,24720,64080
61517,12/20/2016 12:00:00 AM,17:05:17,97.03,54,30.48,62,150.79,7.87,24720,64080
61817,12/20/2016 12:00:00 AM,17:10:17,78.83,54,30.48,64,121.71,7.87,24720,64080
62118,12/20/2016 12:00:00 AM,17:15:18,57.78,54,30.48,65,118.17,9.0,24720,64080
62419,12/20/2016 12:00:00 AM,17:20:19,43.49,53,30.48,65,148.89,9.0,24720,64080
62719,12/20/2016 12:00:00 AM,17:25:19,31.32,53,30.48,65,133.59,5.62,24720,64080
63021,12/20/2016 12:00:00 AM,17:30:21,17.05,52,30.48,65,175.77,7.87,24720,64080
63318,12/20/2016 12:00:00 AM,17:35:18,13.56,52,30.48,66,138.16,9.0,24720,64080
63618,12/20/2016 12:00:00 AM,17:40:18,11.27,51,30.48,69,173.88,9.0,24720,64080
63918,12/20/2016 12:00:00 AM,17:45:18,7.93,51,30.48,69,139.95,10.12,24720,64080
64219,12/20/2016 12:00:00 AM,17:50:19,6.14,51,30.48,69,164.22,3.37,24720,64080
64521,12/20/2016 12:00:00 AM,17:55:21,3.53,50,30.48,69,125.28,6.75,24720,64080
64820,12/20/2016 12:00:00 AM,18:00:20,2.7,50,30.49,69,141.97,10.12,24720,64080
65119,12/20/2016 12:00:00 AM,18:05:19,1.25,50,30.49,70,128.8,6.75,24720,64080
65418,12/20/2016 12:00:00 AM,18:10:18,1.2,50,30.49,70,114.05,5.62,24720,64080
65718,12/20/2016 12:00:00 AM,18:15:18,1.2,49,30.49,71,162.5,5.62,24720,64080
66021,12/20/2016 12:00:00 AM,18:20:21,1.2,49,30.49,72,145.45,9.0,24720,64080
66317,12/20/2016 12:00:00 AM,18:25:17,1.23,49,30.49,73,190.1,6.75,24720,64080
66621,12/20/2016 12:00:00 AM,18:30:21,1.23,49,30.49,73,134.79,6.75,24720,64080
66918,12/20/2016 12:00:00 AM,18:35:18,1.24,49,30.49,74,171.72,3.37,24720,64080
67218,12/20/2016 12:00:00 AM,18:40:18,1.23,49,30.49,74,165.55,6.75,24720,64080
67518,12/20/2016 12:00:00 AM,18:45:18,1.19,49,30.5,75,154.24,3.37,24720,64080
67817,12/20/2016 12:00:00 AM,18:50:17,1.22,49,30.5,75,110.71,11.25,24720,64080
68118,12/20/2016 12:00:00 AM,18:55:18,1.26,49,30.5,75,138.02,9.0,24720,64080
68419,12/20/2016 12:00:00 AM,19:00:19,1.24,49,30.5,76,179.24,1.12,24720,64080
68721,12/20/2016 12:00:00 AM,19:05:21,1.21,49,30.5,75,143.66,5.62,24720,64080
69017,12/20/2016 12:00:00 AM,19:10:17,1.26,49,30.5,76,132.57,6.75,24720,64080
69317,12/20/2016 12:00:00 AM,19:15:17,1.22,49,30.5,77,163.29,5.62,24720,64080
69618,12/20/2016 12:00:00 AM,19:20:18,1.23,48,30.5,77,121.39,3.37,24720,64080
69918,12/20/2016 12:00:00 AM,19:25:18,1.23,48,30.5,77,82.69,5.62,24720,64080
70217,12/20/2016 12:00:00 AM,19:30:17,1.24,48,30.5,78,180.9,7.87,24720,64080
70521,12/20/2016 12:00:00 AM,19:35:21,1.22,48,30.5,78,158.67,6.75,24720,64080
70818,12/20/2016 12:00:00 AM,19:40:18,1.26,48,30.5,79,175.41,5.62,24720,64080
71117,12/20/2016 12:00:00 AM,19:45:17,1.17,48,30.5,79,123.31,5.62,24720,64080
71418,12/20/2016 12:00:00 AM,19:50:18,1.22,48,30.5,79,194.63,4.5,24720,64080
71718,12/20/2016 12:00:00 AM,19:55:18,1.22,48,30.5,80,175.24,4.5,24720,64080
72017,12/20/2016 12:00:00 AM,20:00:17,1.2,48,30.5,80,152.02,6.75,24720,64080
72318,12/20/2016 12:00:00 AM,20:05:18,1.28,48,30.5,81,143.85,6.75,24720,64080
72618,12/20/2016 12:00:00 AM,20:10:18,1.21,48,30.51,81,157.58,4.5,24720,64080
72918,12/20/2016 12:00:00 AM,20:15:18,1.22,47,30.51,82,166.67,6.75,24720,64080
73217,12/20/2016 12:00:00 AM,20:20:17,1.22,47,30.51,82,153.83,5.62,24720,64080
73519,12/20/2016 12:00:00 AM,20:25:19,1.25,47,30.51,82,81.99,6.75,24720,64080
73818,12/20/2016 12:00:00 AM,20:30:18,1.24,47,30.51,82,164.16,4.5,24720,64080
74117,12/20/2016 12:00:00 AM,20:35:17,1.24,47,30.51,82,160.17,7.87,24720,64080
74418,12/20/2016 12:00:00 AM,20:40:18,1.24,47,30.51,82,172.35,6.75,24720,64080
74718,12/20/2016 12:00:00 AM,20:45:18,1.26,47,30.51,82,135.75,4.5,24720,64080
75017,12/20/2016 12:00:00 AM,20:50:17,1.21,47,30.51,82,163.87,6.75,24720,64080
75317,12/20/2016 12:00:00 AM,20:55:17,1.25,47,30.51,82,164.86,4.5,24720,64080
75620,12/20/2016 12:00:00 AM,21:00:20,1.25,47,30.51,81,146.47,3.37,24720,64080
75918,12/20/2016 12:00:00 AM,21:05:18,1.24,47,30.51,81,160.15,5.62,24720,64080
76218,12/20/2016 12:00:00 AM,21:10:18,1.23,47,30.51,82,168.54,9.0,24720,64080
76523,12/20/2016 12:00:00 AM,21:15:23,1.22,47,30.51,82,152.61,6.75,24720,64080
76818,12/20/2016 12:00:00 AM,21:20:18,1.22,47,30.51,83,143.0,5.62,24720,64080
77130,12/20/2016 12:00:00 AM,21:25:30,1.21,47,30.51,83,132.69,7.87,24720,64080
77417,12/20/2016 12:00:00 AM,21:30:17,1.24,47,30.51,83,156.74,4.5,24720,64080
77730,12/20/2016 12:00:00 AM,21:35:30,1.2,47,30.51,83,159.06,10.12,24720,64080
78018,12/20/2016 12:00:00 AM,21:40:18,1.22,47,30.51,83,165.9,7.87,24720,64080
78318,12/20/2016 12:00:00 AM,21:45:18,1.25,47,30.51,83,163.67,6.75,24720,64080
78620,12/20/2016 12:00:00 AM,21:50:20,1.22,47,30.51,83,159.33,10.12,24720,64080
78917,12/20/2016 12:00:00 AM,21:55:17,1.22,47,30.51,83,165.5,7.87,24720,64080
79218,12/20/2016 12:00:00 AM,22:00:18,1.2,47,30.51,83,153.89,7.87,24720,64080
79521,12/20/2016 12:00:00 AM,22:05:21,1.22,47,30.51,83,172.47,5.62,24720,64080
79821,12/20/2016 12:00:00 AM,22:10:21,1.23,47,30.51,84,145.31,5.62,24720,64080
80125,12/20/2016 12:00:00 AM,22:15:25,1.24,47,30.51,84,133.38,4.5,24720,64080
80418,12/20/2016 12:00:00 AM,22:20:18,1.21,47,30.51,84,171.18,7.87,24720,64080
80717,12/20/2016 12:00:00 AM,22:25:17,1.22,47,30.51,84,127.63,5.62,24720,64080
81018,12/20/2016 12:00:00 AM,22:30:18,1.24,47,30.51,84,162.69,4.5,24720,64080
81319,12/20/2016 12:00:00 AM,22:35:19,1.23,47,30.51,84,173.5,7.87,24720,64080
